FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,SEDOL
Equities,EQR,Equity Residential,,60.98,2371.182078829422,2054.74460026586,144594.68316701814,
Equities,EIX,Edison International,,58.11,8993.8397503998,-91.4119028028934,522632.0278957324,
Equities,LLY,Eli Lilly and Company,,358.26,2225.137599852046,-556.1616245136206,797177.7965229941,
Equities,AOS,A. O. Smith,,53.82,6729.1574610149155,8347.134646988181,362163.2545518227,
Equities,AON,Aon,,279.94,6738.819572367618,-22995.015734313776,1886465.151088591,
Equities,ECL,Ecolab,,155.5,616.0695468984962,1379.053829148619,95798.81454271617,
Equities,RF,Regions Financial Corporation,,21.3,4903.038405929227,-309.4291160703223,104434.71804629256,
Equities,FE,FirstEnergy,,36.2,3171.8212749022973,236.7550457665836,114819.93015146317,
Equities,FICO,Fair Isaac,,478.84,4407.601985150498,38208.74604548906,2110536.1345694643,
Equities,HCA,HCA Healthcare,,215.99,2543.027726881051,8300.606583181132,549268.5587290382,
Equities,CBOE,Cboe Global Markets,,123.06,8019.41915224222,-4087.073102193429,986869.7208749276,
Equities,PH,Parker Hannifin,,285.82,3178.1516237195856,-18797.17951933551,908379.297091532,
Equities,CVX,Chevron Corporation,,174.54,8241.05465962309,-289.61812285853387,1438393.6802906145,
Equities,TJX,TJX Companies,,70.96,2382.0836058452996,919.53680708794,169032.65267078244,
Equities,A,Agilent Technologies,,137.66,1038.320471824302,-1486.3175917425342,142935.19615133342,
Equities,INVH,Invitation Homes,,30.75,586.7033919113494,-89.64573548288762,18041.129301273995,
Equities,LYV,Live Nation Entertainment,,79.61,1304.3183973642208,597.0984910218426,103836.78761416562,
Equities,AAP,Advance Auto Parts,,184.96,1564.1825480764403,-10076.471331240064,289311.2040922184,
Equities,DHR,Danaher Corporation,,250.86,5533.551143418747,3269.418594852196,1388146.639838027,
Equities,NTRS,Northern Trust,,82.13,4953.37134255174,14.93962320879718,406820.3883637744,
Equities,PCG,PG&E Corporation,,14.93,7618.60811923181,2513.8648094085756,113745.81922013091,
Equities,COO,CooperCompanies,,273.34,1814.924332966694,-3172.250405916826,496091.4171731161,
Equities,KIM,Kimco Realty,,20.66,8607.558533806334,3205.474575331869,177832.15930843886,
Equities,PEG,Public Service Enterprise Group,,54.53,1247.6684389745612,4.715276928246291,68035.35997728283,
Equities,PTC,PTC,,117.83,6792.56090206386,-5816.252860429957,800367.4510901846,
Equities,WFC,Wells Fargo,,44.7,7436.993743426345,10363.514001658685,332433.62033115764,
Equities,CMCSA,Comcast,,31.04,8610.590437713561,-5016.143081423974,267272.7271866289,
Equities,GRMN,Garmin,,86.12,2456.0920470444707,1201.1711939709423,211518.64709146984,
Equities,MKTX,MarketAxess,,241.61,639.42853403429,-1708.8839935757906,154492.3281080248,
Equities,DVA,DaVita Inc.,,73.01,240.0101777636823,518.9873174365606,17523.143078526446,
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,,271.95,3389.589850783085,173.39514128690365,921798.95992046,B73ZYW0
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,,134.76,12856.711211831102,-20.586805689722297,1732570.4029063592,BYZ0LZ4
Government Bond,US91282CCM10,TSY INFL IX N/B 0.125% 07/15/2031 ,,115.94,12484.30256861847,-102.69056351341014,1447430.039805625,BNW0365
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,,152.57,11735.102288859936,-833.1670306627497,1790424.5562113605,B646050
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,,234.45,6443.805272898018,-0.2611206675267921,1510750.1462309402,2407096
Government Bond,US912810RL44,TSY INFL IX N/B 0.75% 02/15/2045,,151.01,7401.319112461291,-400.9805563384658,1117673.1991727797,BVXLS02
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,,146.73,9016.65372236865,188.63464259648697,1323013.600683152,BN65R31
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,,132.36,3864.852677234424,107.20300086229686,511551.9003587485,BWH62M0
Government Bond,IT0005274805,BUONI POLIENNALI DEL TES 2.1% 08/01/2027 REGS,,108.36,35707.582159183534,-177.7795259135537,3869273.602769128,BD1MF44
Government Bond,SE0000556599,SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,,192.72,9119.271575995945,625.4569387255742,1757466.0181259385,5681217
Government Bond,US912810FD55,TSY INFL IX N/B 3.625% 04/15/2028,,227.45,6130.126137308948,62.79551049197664,1394297.1899309205,2235037
Government Bond,FR0012558310,FRANCE (GOVT OF) 0.1% 03/01/2025 0.0% REGS,,114.23,4434.348574683732,-132.16705437274345,506535.63768612273,BW4Q278
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,,120.61,20750.197690053497,-89.40547379184673,2502681.3433973524,BMNDJV3
Government Bond,GB00BYVP4K94,UNITED KINGDOM I/L GILT 0.125% 11/22/2056 REGS,,263.61,2251.6114911497034,-31.300130163869607,593547.3051819734,BYVP4K9
Government Bond,IT0003256820,BUONI POLIENNALI DEL TES 5.8% 02/01/2033 REGS,,146.99,26158.965650424656,-319.3235659332057,3845106.360955921,7335318
Government Bond,US912810RA88,TSY INFL IX N/B 0.625% 02/15/2043,,149.38,6328.702739699,170.0439321979569,945381.6152562364,B9JHJX0
Government Bond,FR0011461037,FRANCE (GOVT OF) 3.25 % 05/25/2045 REGS ,,153.87,7523.613394433877,404.3456911427572,1157658.3930015408,B9MBCD0
Government Bond,FR0013238268,FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,,119.98,4881.031803381931,287.8372435524631,585626.1957697641,BDCKIW3
Government Bond,GB00B85SFQ54,UNITED KINGDOM I/L GILT 0.125% 03/22/2024 REGS,,140.37,4131.374694043493,0.0,579921.0658028851,B85SFQ5
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,,139.46,3999.586764126874,-0.329048684831192,557782.370125134,BYY5F14
CASH,USDCURR,CASH,,,,,3821123.057489799,
Equities,AVGO,Broadcom Inc.,,858.62,141261.74761169447,383148.7387979214,121290161.73435313,
Equities,IP,International Paper,,31.29,175348.47830525774,-12328.782613970594,5486653.886171514,
Equities,MS,Morgan Stanley,,81.0,163728.0429152815,6149.78502657409,13261971.4761378,
Equities,APD,Air Products and Chemicals,,293.87,138071.23433999892,-263255.6310741445,40574993.63549549,
Equities,PRU,Prudential Financial,,94.4,224195.9127116026,-4050.292050461084,21164094.159975287,
Equities,SHW,Sherwin-Williams,,262.7,136541.09942012702,-31060.779875191045,35869346.817667365,
Equities,CHTR,Charter Communications,,459.12,223298.6346439019,318357.7829435514,102520869.13770825,
Equities,KEY,KeyCorp,,10.06,156358.67445717988,-18508.665430483743,1572968.2650392295,
Equities,KR,Kroger,,47.86,153954.1298884333,-1007.694006770836,7368244.656460417,
Equities,TSN,Tyson Foods,,55.19,230438.66318847224,-2746.607754645219,12717909.82137178,
Equities,TRMB,Trimble Inc.,,51.55,164492.9464438997,-97827.0384376252,8479611.38918303,
Equities,INTC,Intel,,33.25,121091.96613845724,-10078.9482263505,4026307.874103703,
Equities,EMR,Emerson Electric,,95.07,179943.9649357236,-45964.04645845288,17107272.74643924,
Equities,OXY,Occidental Petroleum,,61.14,213937.91050344077,12366.310590886858,13080163.848180369,
Equities,BBY,Best Buy,,73.56,9109.99118996358,7957.447470829496,670130.9519337208,
Equities,PPL,PPL Corporation,,25.34,122875.21101293404,32720.133656278143,3113657.8470677487,
Equities,PAYX,Paychex,,122.48,67299.21566956954,-11589.001559797736,8242807.9352088785,
Equities,VLO,Valero Energy,,128.42,110952.40430736924,5747.350034631009,14248507.761152357,
Equities,C,Citigroup,,40.18,85441.33067356578,5117.878364171557,3433032.666463873,
Equities,FTV,Fortive,,73.66,60048.04169156516,-40219.83161027309,4423138.751000689,
Equities,ILMN,Illumina,,140.47,22711.700486257723,-199853.78412527408,3190312.5673046224,
Equities,IT,Gartner,,348.01,76169.86713561915,-41929.24591751841,26507875.46186682,
Equities,HOLX,Hologic,,78.65,93867.07254324382,-2049.9283421912583,7382645.255526127,
Equities,WST,West Pharmaceutical Services,,394.2,145970.26488574847,-364624.8892291316,57541478.417962044,
Equities,ALL,Allstate,,105.21,127666.75949942804,-113670.42653848242,13431819.766934823,
Equities,AZO,AutoZone,,2451.69,131410.4590028686,-368549.7246421176,322177708.2327429,
Equities,CHD,Church & Dwight,,98.44,42299.27988450834,14262.81151451346,4163941.111831001,
Equities,MGM,MGM Resorts,,43.26,207235.08678330775,64104.6369011944,8964989.854245894,
Equities,CFG,Citizens Financial Group,,26.86,158130.44413941423,-54403.427413767655,4247383.729584666,
Equities,RHI,Robert Half,,74.82,122407.51496339533,27482.82313055993,9158530.269561237,
Equities,GOOG,Alphabet Inc. (Class C),,132.91,116929.42211816726,95.73588956558709,15541089.49372561,
Equities,EQT,EQT,,44.21,113156.54284016733,-17496.84855107124,5002650.758963797,
Equities,REGN,Regeneron,,836.56,121778.7563941679,-1094815.9613138975,101875236.44910508,
Equities,ABC,AmerisourceBergen,,179.54,183951.83975771713,-50400.63036434152,33026713.310100533,
Equities,MA,Mastercard,,407.85,111108.05709357222,-181834.55203706384,45315421.08561343,
Equities,CDW,CDW,,212.99,55084.52925275214,108397.19046447892,11732453.885543678,
Equities,WRK,WestRock,,31.09,126082.8551073344,27553.83817740936,3919915.965287027,
Equities,SEDG,SolarEdge,,139.82,185745.7401678476,-1248148.8570806116,25970969.39026845,
Equities,BA,Boeing,,222.02,80102.989276719,65566.78130702837,17784465.679217152,
Equities,ODFL,Old Dominion,,372.56,129259.43421702128,18579.311631868582,48156894.811893456,
Equities,LNC,Lincoln Financial,,26.36,15688.718902560362,-1988.4213117717832,413554.6302714911,
Equities,PCAR,Paccar,,86.68,119417.16183067164,-2124.230211961138,10351079.587482618,
Equities,LMT,Lockheed Martin,,438.83,52185.48586401481,-9038.55811825427,22900556.76170562,
Equities,XEL,Xcel Energy,,57.36,46266.74563667667,35102.40815550854,2653860.5297197737,
Equities,AAP,Advance Auto Parts,,62.71,15757.242193379563,13915.211548357856,988136.6579468324,
Equities,VRSK,Verisk,,232.1,7981.815861212962,12.95057410219498,1852579.4613875283,
Equities,WTW,Willis Towers Watson,,198.77,129849.83285789537,272690.9603573138,25810251.27716386,
Equities,CRM,Salesforce,,208.16,41441.509264385175,-140763.88819968977,8626464.568474418,
Equities,DOV,Dover Corporation,,141.44,179524.9564875564,-42900.51438548619,25392009.845599975,
Equities,FSLR,First Solar,,147.96,155853.19223889994,-2308615.5680887112,23060038.32366763,
Equities,MTB,M&T Bank,,123.15,3358.2969754119677,3314.543706704647,413574.27252198383,
Equities,COST,Costco,,520.55,54220.61120821338,-334180.77798848355,28224539.164435472,
Equities,PARA,Paramount Global,,15.02,93244.62532974976,10853.154857250694,1400534.2724528413,
Equities,HCA,HCA Healthcare,,276.0,90983.35673271604,5961.526301270996,25111406.458229627,
Equities,FICO,Fair Isaac,,883.59,202665.74719802287,1357561.8889383462,179073427.56670102,
Equities,TPR,"Tapestry, Inc.",,32.01,67315.77273266221,-37199.58970004139,2154777.885172517,
Equities,EIX,Edison International,,70.91,42993.85687781208,10863.421056024838,3048694.3912056545,
Equities,MSFT,Microsoft,,345.36,117416.78992583592,122197.02715140686,40551062.56878669,
Equities,MSCI,MSCI,,471.1,128228.30622837826,-307351.5490217899,60408355.064189,
Equities,EG,Everest Re,,362.13,52867.19424887523,5353.865692637614,19144797.05334519,
Equities,EXR,Extra Space Storage,,128.98,176561.1602283081,-5754.948251210389,22772858.446247175,
Equities,TJX,TJX Companies,,88.7,90308.04166924785,-62598.19825330251,8010323.296062284,
Equities,J,Jacobs Solutions,,136.5,95909.41086542336,-130814.06867233106,13091634.583130289,
Equities,WEC,WEC Energy Group,,84.12,120096.08338313032,-5162.607024219495,10102482.534188922,
Equities,NI,NiSource,,26.7,81311.49095116676,13867.55671428813,2171016.8083961527,
Equities,IR,Ingersoll Rand,,71.12,149376.51177160212,166454.64695087855,10623657.517196344,
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,,106.97,13287.323363242269,-14.135450386427138,1421344.9801660257,BF5J6P3
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,,122.42,7881.693473276505,75.73239347862405,964876.9149985096,BDCRN33
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,,119.34,3295.541634817466,-38.73701189416617,393289.9386991164,BF00GK6
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,,166.0,5154.976983463557,-122.1037315592529,855726.1792549505,BYQLTT6
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,,217.48,5052.072989899097,52.29182481712746,1098724.8338432554,BZ13DV4
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,,120.72,14761.910201006627,8.390854357046706,1782057.79946552,BLCGQJ3
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,,182.74,5365.225147460132,-1.469328319112429,980441.2434468644,BYZW3J8
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,,164.82,4574.088795265305,-7.845159688281389,753901.3152356275,BYQLTV8
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,,92.7,1243960.1011047943,11046.415233306545,115315101.37241444,BMC2Z46
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,,134.94,5088.461083214445,-37.17503354436473,686636.9385689573,B1Z5FX4
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,,114.92,7109766.202081544,-48482.16022277534,817054331.9432111,BQWJS35
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,,87.96,5682.650746543618,76.86757773183417,499845.9596659766,BMBL1F7
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,,317.84,4736.143092074948,-41.071277992752584,1505335.7203851014,B24FFM1
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,,146.61,10187.123683273536,-171.36351720191627,1493534.203204733,BN65R31
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,,365.96,3703.6676060694967,85.77146354495594,1355394.197117193,BDX8CX8
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,,231.8,1977.3047053146493,7.075138593704673,458339.2306919357,2805872
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,,113.93,1511.319133174025,3.363802601287662,172184.58884251668,BMY72S2
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,,108.14,26575.699339196824,88.6396307536449,2873896.1265407447,BF5F9L8
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,,97.76,48478.68389579425,-23.148726680619795,4739276.137652846,BM97LJ1
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,,124.06,2954.4083384865203,24.0193455588477,366523.8984726377,BLP563
CASH,USDCURR,CASH,,,,,156182837.9722998,
Equities,AVGO,Broadcom Inc.,,484.77,141800.5898531364,-347732.504149429,68740671.94310492,
Equities,IP,International Paper,,39.47,173767.19681424808,14307.51743708267,6858591.258258372,
Equities,MS,Morgan Stanley,,82.25,166390.28751552998,-9845.42889828398,13685601.148152342,
Equities,APD,Air Products and Chemicals,,246.35,141800.5898531364,30865.559558157172,34932575.31032015,
Equities,PRU,Prudential Financial,,90.87,227864.531671514,29815.147639566592,20706049.992990475,
Equities,SHW,Sherwin-Williams,,229.77,138521.96349815058,27904.457660786808,31828191.55297006,
Equities,CHTR,Charter Communications,,412.63,227044.8750827675,167974.6065355913,93685526.80540235,
Equities,KEY,KeyCorp,,16.95,158193.72162806545,-15917.544699236694,2681383.5815957095,
Equities,KR,Kroger,,46.87,158193.72162806545,-36220.93543242449,7414539.732707428,
Equities,TSN,Tyson Foods,,73.56,230323.50143775335,-1605.5971030111127,16942596.765761137,
Equities,TRMB,Trimble Inc.,,63.25,168849.25728176936,3781.882329765602,10679715.523071911,
Equities,INTC,Intel,,30.88,120489.5185457286,-6553.481752796595,3720716.3326920993,
Equities,EMR,Emerson Electric,,79.84,181963.7627017126,-29843.07443021335,14527986.814104736,
Equities,OXY,Occidental Petroleum,,70.3,210651.74330783848,41078.069704905174,14808817.554541044,
Equities,BBY,Best Buy,,67.45,9016.222476210984,-4147.493140943892,608144.206020431,
Equities,PPL,PPL Corporation,,28.13,120489.5185457286,7706.749241283137,3389370.156691346,
Equities,PAYX,Paychex,,119.8,67211.84027720916,1124.420671092371,8051978.465209657,
Equities,VLO,Valero Energy,,113.5,110653.63948077118,-27642.41826732622,12559188.081067529,
Equities,C,Citigroup,,46.72,86883.59840712404,211.5091232237304,4059201.717580835,
Equities,FTV,Fortive,,63.13,61474.244155983986,-11767.616768236732,3880869.03356727,
Equities,ILMN,Illumina,,201.64,22950.38448490069,-9821.12916300782,4627715.527535374,
Equities,IT,Gartner,,285.32,77867.37593091305,-32629.165670607552,22217119.700608112,
Equities,HOLX,Hologic,,67.56,91801.53793960276,15750.997520481797,6202111.903199563,
Equities,WST,West Pharmaceutical Services,,295.93,146718.5293856151,-29064.9283025379,43418414.40108508,
Equities,ALL,Allstate,,117.94,129505.7410219396,-45584.47868242056,15273907.096127557,
Equities,AZO,AutoZone,,2119.21,131964.71078817896,-1391492.0395074696,279660934.7494167,
Equities,CHD,Church & Dwight,,82.67,43441.79920356202,12198.678617269248,3591333.540158472,
Equities,MGM,MGM Resorts,,32.64,208192.7735415991,4111.593250520368,6795412.128397794,
Equities,CFG,Citizens Financial Group,,34.97,160652.69139430483,-9865.213661633365,5618024.61805884,
Equities,RHI,Robert Half,,75.07,124587.80148946088,19677.37570507054,9352806.257813828,
Equities,GOOG,Alphabet Inc. (Class C),,109.15,119669.86195698216,24123.166926368576,13061965.432604603,
Equities,EQT,EQT,,47.02,111473.29606951764,14917.623611193352,5241474.3811887195,
Equities,REGN,Regeneron,,581.06,120489.5185457286,-90631.6994390835,70011639.64618106,
Equities,ABC,AmerisourceBergen,,144.87,181144.10611296617,116410.87192939334,26242346.65258541,
Equities,MA,Mastercard,,322.35,109833.98289202472,-20637.279119851373,35404984.385244176,
Equities,CDW,CDW,,168.6,55736.648034758815,26735.39928833896,9397198.858660337,
Equities,WRK,WestRock,,39.23,124587.80148946088,-10475.678632214229,4887579.45243155,
Equities,SEDG,SolarEdge,,275.97,186062.0456454449,-138341.1907043937,51347542.736773424,
Equities,BA,Boeing,,160.25,79506.68910840596,13668.53931586376,12740946.929622056,
Equities,ODFL,Old Dominion,,270.17,131964.71078817896,-62939.11912163488,35652905.91364231,
Equities,LNC,Lincoln Financial,,43.25,15573.47518618261,590.4512476167167,673552.8018023978,
Equities,PCAR,Paccar,,55.98,120489.5185457286,30683.338767438923,6745003.248189887,
Equities,LMT,Lockheed Martin,,412.12,53277.678268519456,109423.1385990204,21956796.76802224,
Equities,XEL,Xcel Energy,,72.08,45081.112381054925,-6341.577534626847,3249446.5804264387,
Equities,AAP,Advance Auto Parts,,162.78,15573.47518618261,17416.574364196553,2535050.2908068052,
Equities,VRSK,Verisk,,185.89,8196.565887464532,192.85659309457907,1523659.6328207818,
Equities,WTW,Willis Towers Watson,,203.82,126227.11466695378,96392.07066861325,25727610.51141852,
Equities,CRM,Salesforce,,156.12,42622.142614815566,10904.025774099851,6654168.905025006,
